DataType;SortType;Threshold;Size;Time_ms
Reversed;Gybrid;10;67800;10.7968
Reversed;Gybrid;10;67900;10.8791
Reversed;Gybrid;10;68000;10.9073
Reversed;Gybrid;10;68100;11.2496
Reversed;Gybrid;10;68200;10.8525
Reversed;Gybrid;10;68300;11.0317
Reversed;Gybrid;10;68400;11.0373
Reversed;Gybrid;10;68500;11.0577
Reversed;Gybrid;10;68600;11.0554
Reversed;Gybrid;10;68700;11.0321
Reversed;Gybrid;10;68800;10.9031
Reversed;Gybrid;10;68900;11.2414
Reversed;Gybrid;10;69000;12.2516
Reversed;Gybrid;10;69100;11.6563
Reversed;Gybrid;10;69200;11.0657
Reversed;Gybrid;10;69300;11.0317
Reversed;Gybrid;10;69400;12.1417
Reversed;Gybrid;10;69500;10.979
Reversed;Gybrid;10;69600;11.0556
Reversed;Gybrid;10;69700;10.9819
Reversed;Gybrid;10;69800;11.8817
Reversed;Gybrid;10;69900;11.4981
Reversed;Gybrid;10;70000;11.018
Reversed;Gybrid;10;70100;12.0077
Reversed;Gybrid;10;70200;11.5212
Reversed;Gybrid;10;70300;11.2298
Reversed;Gybrid;10;70400;11.2253
Reversed;Gybrid;10;70500;11.18
Reversed;Gybrid;10;70600;11.326
Reversed;Gybrid;10;70700;11.3585
Reversed;Gybrid;10;70800;11.4994
Reversed;Gybrid;10;70900;11.2635
Reversed;Gybrid;10;71000;11.2014
Reversed;Gybrid;10;71100;11.3954
Reversed;Gybrid;10;71200;12.6107
Reversed;Gybrid;10;71300;11.3876
Reversed;Gybrid;10;71400;12.2424
Reversed;Gybrid;10;71500;11.3329
Reversed;Gybrid;10;71600;12.3579
Reversed;Gybrid;10;71700;11.2938
Reversed;Gybrid;10;71800;11.3779
Reversed;Gybrid;10;71900;12.7459
Reversed;Gybrid;10;72000;12.5087
Reversed;Gybrid;10;72100;11.5016
Reversed;Gybrid;10;72200;11.4042
Reversed;Gybrid;10;72300;11.6834
Reversed;Gybrid;10;72400;11.507
Reversed;Gybrid;10;72500;11.3803
Reversed;Gybrid;10;72600;13.3306
Reversed;Gybrid;10;72700;11.6643
Reversed;Gybrid;10;72800;12.4729
Reversed;Gybrid;10;72900;11.6283
Reversed;Gybrid;10;73000;11.5053
Reversed;Gybrid;10;73100;11.8171
Reversed;Gybrid;10;73200;11.4718
Reversed;Gybrid;10;73300;11.7196
Reversed;Gybrid;10;73400;11.6149
Reversed;Gybrid;10;73500;11.913
Reversed;Gybrid;10;73600;11.6784
Reversed;Gybrid;10;73700;11.5417
Reversed;Gybrid;10;73800;11.678
Reversed;Gybrid;10;73900;11.5218
Reversed;Gybrid;10;74000;11.796
Reversed;Gybrid;10;74100;11.76
Reversed;Gybrid;10;74200;12.693
Reversed;Gybrid;10;74300;11.7176
Reversed;Gybrid;10;74400;11.8492
Reversed;Gybrid;10;74500;11.8029
Reversed;Gybrid;10;74600;11.666
Reversed;Gybrid;10;74700;11.7622
Reversed;Gybrid;10;74800;11.7824
Reversed;Gybrid;10;74900;12.9945
Reversed;Gybrid;10;75000;11.7499
Reversed;Gybrid;10;75100;11.9144
Reversed;Gybrid;10;75200;11.8912
Reversed;Gybrid;10;75300;11.8101
Reversed;Gybrid;10;75400;11.8325
Reversed;Gybrid;10;75500;12.0757
Reversed;Gybrid;10;75600;11.8692
Reversed;Gybrid;10;75700;12.0429
Reversed;Gybrid;10;75800;12.1283
Reversed;Gybrid;10;75900;12.7234
Reversed;Gybrid;10;76000;11.977
Reversed;Gybrid;10;76100;12.2293
Reversed;Gybrid;10;76200;13.2167
Reversed;Gybrid;10;76300;11.9771
Reversed;Gybrid;10;76400;12.072
Reversed;Gybrid;10;76500;11.9973
Reversed;Gybrid;10;76600;12.2646
Reversed;Gybrid;10;76700;12.0795
Reversed;Gybrid;10;76800;12.1171
Reversed;Gybrid;10;76900;12.1364
Reversed;Gybrid;10;77000;12.1922
Reversed;Gybrid;10;77100;12.179
Reversed;Gybrid;10;77200;12.1096
Reversed;Gybrid;10;77300;12.1676
Reversed;Gybrid;10;77400;12.0978
Reversed;Gybrid;10;77500;12.1133
Reversed;Gybrid;10;77600;12.9837
Reversed;Gybrid;10;77700;12.2738
Reversed;Gybrid;10;77800;12.0459
Reversed;Gybrid;10;77900;12.1941
Reversed;Gybrid;10;78000;13.8966
Reversed;Gybrid;10;78100;12.4568
Reversed;Gybrid;10;78200;12.286
Reversed;Gybrid;10;78300;12.328
Reversed;Gybrid;10;78400;12.2373
Reversed;Gybrid;10;78500;12.2896
Reversed;Gybrid;10;78600;12.3917
Reversed;Gybrid;10;78700;12.3991
Reversed;Gybrid;10;78800;12.4147
Reversed;Gybrid;10;78900;12.28
Reversed;Gybrid;10;79000;12.5496
Reversed;Gybrid;10;79100;12.4106
Reversed;Gybrid;10;79200;12.3795
Reversed;Gybrid;10;79300;12.6623
Reversed;Gybrid;10;79400;12.6628
Reversed;Gybrid;10;79500;12.4254
Reversed;Gybrid;10;79600;12.6055
Reversed;Gybrid;10;79700;12.6164
Reversed;Gybrid;10;79800;12.5428
Reversed;Gybrid;10;79900;12.6687
Reversed;Gybrid;10;80000;12.4994
Reversed;Gybrid;10;80100;12.6189
Reversed;Gybrid;10;80200;12.6524
Reversed;Gybrid;10;80300;12.6143
Reversed;Gybrid;10;80400;12.5084
Reversed;Gybrid;10;80500;12.7201
Reversed;Gybrid;10;80600;13.3535
Reversed;Gybrid;10;80700;12.6531
Reversed;Gybrid;10;80800;12.8997
Reversed;Gybrid;10;80900;12.9519
Reversed;Gybrid;10;81000;12.7756
Reversed;Gybrid;10;81100;13.7977
Reversed;Gybrid;10;81200;12.7276
Reversed;Gybrid;10;81300;12.9614
Reversed;Gybrid;10;81400;12.6968
Reversed;Gybrid;10;81500;12.8156
Reversed;Gybrid;10;81600;12.8552
Reversed;Gybrid;10;81700;12.8048
Reversed;Gybrid;10;81800;13.3417
Reversed;Gybrid;10;81900;12.7284
Reversed;Gybrid;10;82000;12.7871
Reversed;Gybrid;10;82100;12.863
Reversed;Gybrid;10;82200;13.097
Reversed;Gybrid;10;82300;12.9296
Reversed;Gybrid;10;82400;13.1379
Reversed;Gybrid;10;82500;13.2621
Reversed;Gybrid;10;82600;12.9751
Reversed;Gybrid;10;82700;13.2767
Reversed;Gybrid;10;82800;13.3955
Reversed;Gybrid;10;82900;13.1506
Reversed;Gybrid;10;83000;13.4425
Reversed;Gybrid;10;83100;13.4293
Reversed;Gybrid;10;83200;13.3185
Reversed;Gybrid;10;83300;13.3859
Reversed;Gybrid;10;83400;13.8215
Reversed;Gybrid;10;83500;13.8579
Reversed;Gybrid;10;83600;13.5811
Reversed;Gybrid;10;83700;13.6678
Reversed;Gybrid;10;83800;14.1963
Reversed;Gybrid;10;83900;13.772
Reversed;Gybrid;10;84000;14.0917
Reversed;Gybrid;10;84100;13.8296
Reversed;Gybrid;10;84200;13.8415
Reversed;Gybrid;10;84300;13.9846
Reversed;Gybrid;10;84400;13.8126
Reversed;Gybrid;10;84500;13.8916
Reversed;Gybrid;10;84600;14.7899
Reversed;Gybrid;10;84700;14.2126
Reversed;Gybrid;10;84800;14.1615
Reversed;Gybrid;10;84900;14.3024
Reversed;Gybrid;10;85000;14.201
Reversed;Gybrid;10;85100;14.0959
Reversed;Gybrid;10;85200;14.3547
Reversed;Gybrid;10;85300;14.2421
Reversed;Gybrid;10;85400;14.3354
Reversed;Gybrid;10;85500;14.4252
Reversed;Gybrid;10;85600;14.616
Reversed;Gybrid;10;85700;14.4996
Reversed;Gybrid;10;85800;14.48
Reversed;Gybrid;10;85900;14.4421
Reversed;Gybrid;10;86000;14.5808
Reversed;Gybrid;10;86100;14.9699
Reversed;Gybrid;10;86200;14.7356
Reversed;Gybrid;10;86300;14.8858
Reversed;Gybrid;10;86400;14.7939
Reversed;Gybrid;10;86500;15.0437
Reversed;Gybrid;10;86600;14.855
Reversed;Gybrid;10;86700;15.1412
Reversed;Gybrid;10;86800;15.4057
Reversed;Gybrid;10;86900;15.3953
Reversed;Gybrid;10;87000;15.9723
Reversed;Gybrid;10;87100;15.2672
Reversed;Gybrid;10;87200;15.2075
Reversed;Gybrid;10;87300;15.4436
Reversed;Gybrid;10;87400;15.3035
Reversed;Gybrid;10;87500;15.1288
Reversed;Gybrid;10;87600;16.0779
Reversed;Gybrid;10;87700;15.4353
Reversed;Gybrid;10;87800;16.407
Reversed;Gybrid;10;87900;15.4215
Reversed;Gybrid;10;88000;15.3772
Reversed;Gybrid;10;88100;15.608
Reversed;Gybrid;10;88200;15.5574
Reversed;Gybrid;10;88300;15.6444
Reversed;Gybrid;10;88400;15.5756
Reversed;Gybrid;10;88500;15.5722
Reversed;Gybrid;10;88600;15.7255
Reversed;Gybrid;10;88700;15.906
Reversed;Gybrid;10;88800;16.3718
Reversed;Gybrid;10;88900;15.8961
Reversed;Gybrid;10;89000;15.8359
Reversed;Gybrid;10;89100;16.3723
Reversed;Gybrid;10;89200;17.2247
Reversed;Gybrid;10;89300;16.2412
Reversed;Gybrid;10;89400;15.955
Reversed;Gybrid;10;89500;16.0721
Reversed;Gybrid;10;89600;16.0604
Reversed;Gybrid;10;89700;16.2374
Reversed;Gybrid;10;89800;17.3473
Reversed;Gybrid;10;89900;16.6864
Reversed;Gybrid;10;90000;16.251
Reversed;Gybrid;10;90100;17.1922
Reversed;Gybrid;10;90200;17.2984
Reversed;Gybrid;10;90300;16.382
Reversed;Gybrid;10;90400;16.4746
Reversed;Gybrid;10;90500;16.5334
Reversed;Gybrid;10;90600;16.4125
Reversed;Gybrid;10;90700;16.3011
Reversed;Gybrid;10;90800;17.8361
Reversed;Gybrid;10;90900;17.0574
Reversed;Gybrid;10;91000;16.4859
Reversed;Gybrid;10;91100;16.3724
Reversed;Gybrid;10;91200;16.5795
Reversed;Gybrid;10;91300;16.8535
Reversed;Gybrid;10;91400;16.4863
Reversed;Gybrid;10;91500;16.9245
Reversed;Gybrid;10;91600;16.519
Reversed;Gybrid;10;91700;16.6354
Reversed;Gybrid;10;91800;16.6333
Reversed;Gybrid;10;91900;16.6155
Reversed;Gybrid;10;92000;16.582
Reversed;Gybrid;10;92100;16.8523
Reversed;Gybrid;10;92200;16.8815
Reversed;Gybrid;10;92300;17.6492
Reversed;Gybrid;10;92400;16.7384
Reversed;Gybrid;10;92500;16.6212
Reversed;Gybrid;10;92600;16.6794
Reversed;Gybrid;10;92700;17.0077
Reversed;Gybrid;10;92800;18.288
Reversed;Gybrid;10;92900;17.175
Reversed;Gybrid;10;93000;17.1194
Reversed;Gybrid;10;93100;16.9041
Reversed;Gybrid;10;93200;16.9526
Reversed;Gybrid;10;93300;17.4209
Reversed;Gybrid;10;93400;17.4293
Reversed;Gybrid;10;93500;19.1815
Reversed;Gybrid;10;93600;16.9019
Reversed;Gybrid;10;93700;16.9403
Reversed;Gybrid;10;93800;16.8702
Reversed;Gybrid;10;93900;17.2895
Reversed;Gybrid;10;94000;17.3324
Reversed;Gybrid;10;94100;17.1848
Reversed;Gybrid;10;94200;17.5841
Reversed;Gybrid;10;94300;16.9187
Reversed;Gybrid;10;94400;18.3118
Reversed;Gybrid;10;94500;17.0352
Reversed;Gybrid;10;94600;17.2917
Reversed;Gybrid;10;94700;17.7842
Reversed;Gybrid;10;94800;17.2833
Reversed;Gybrid;10;94900;17.0521
Reversed;Gybrid;10;95000;16.946
Reversed;Gybrid;10;95100;17.3781
Reversed;Gybrid;10;95200;17.1451
Reversed;Gybrid;10;95300;17.1053
Reversed;Gybrid;10;95400;17.028
Reversed;Gybrid;10;95500;17.1686
Reversed;Gybrid;10;95600;17.4922
Reversed;Gybrid;10;95700;17.4037
Reversed;Gybrid;10;95800;17.284
Reversed;Gybrid;10;95900;17.4347
Reversed;Gybrid;10;96000;18.1438
Reversed;Gybrid;10;96100;17.1205
Reversed;Gybrid;10;96200;17.4022
Reversed;Gybrid;10;96300;17.3433
Reversed;Gybrid;10;96400;17.1614
Reversed;Gybrid;10;96500;17.999
Reversed;Gybrid;10;96600;17.6117
Reversed;Gybrid;10;96700;17.2121
Reversed;Gybrid;10;96800;17.4237
Reversed;Gybrid;10;96900;17.9905
Reversed;Gybrid;10;97000;18.5932
Reversed;Gybrid;10;97100;17.2514
Reversed;Gybrid;10;97200;17.3324
Reversed;Gybrid;10;97300;17.2913
Reversed;Gybrid;10;97400;17.3188
Reversed;Gybrid;10;97500;17.3736
Reversed;Gybrid;10;97600;17.4539
Reversed;Gybrid;10;97700;17.423
Reversed;Gybrid;10;97800;17.1939
Reversed;Gybrid;10;97900;17.5369
Reversed;Gybrid;10;98000;17.5147
Reversed;Gybrid;10;98100;17.7915
Reversed;Gybrid;10;98200;17.5248
Reversed;Gybrid;10;98300;17.529
Reversed;Gybrid;10;98400;17.3223
Reversed;Gybrid;10;98500;17.4209
Reversed;Gybrid;10;98600;17.5358
Reversed;Gybrid;10;98700;17.5097
Reversed;Gybrid;10;98800;17.3663
Reversed;Gybrid;10;98900;17.45
Reversed;Gybrid;10;99000;17.4423
Reversed;Gybrid;10;99100;18.2993
Reversed;Gybrid;10;99200;18.2273
Reversed;Gybrid;10;99300;17.6746
Reversed;Gybrid;10;99400;17.7114
Reversed;Gybrid;10;99500;17.8594
Reversed;Gybrid;10;99600;17.9825
Reversed;Gybrid;10;99700;18.7524
Reversed;Gybrid;10;99800;19.4488
Reversed;Gybrid;10;99900;18.0073
Reversed;Gybrid;10;100000;17.9005
Reversed;Gybrid;40;500;0.0478
Reversed;Gybrid;40;600;0.0822
Reversed;Gybrid;40;700;0.0619
Reversed;Gybrid;40;800;0.0722
Reversed;Gybrid;40;900;0.0891
Reversed;Gybrid;40;1000;0.102
Reversed;Gybrid;40;1100;0.1185
Reversed;Gybrid;40;1200;0.1382
Reversed;Gybrid;40;1300;0.1372
Reversed;Gybrid;40;1400;0.1377
Reversed;Gybrid;40;1500;0.1475
Reversed;Gybrid;40;1600;0.1603
Reversed;Gybrid;40;1700;0.1749
Reversed;Gybrid;40;1800;0.2663
Reversed;Gybrid;40;1900;0.2083
Reversed;Gybrid;40;2000;0.2257
Reversed;Gybrid;40;2100;0.2409
Reversed;Gybrid;40;2200;0.2588
Reversed;Gybrid;40;2300;0.2787
Reversed;Gybrid;40;2400;0.2937
Reversed;Gybrid;40;2500;0.3149
Reversed;Gybrid;40;2600;0.378
Reversed;Gybrid;40;2700;0.2847
Reversed;Gybrid;40;2800;0.3028
Reversed;Gybrid;40;2900;0.3077
Reversed;Gybrid;40;3000;0.3203
Reversed;Gybrid;40;3100;0.3377
Reversed;Gybrid;40;3200;0.3494
Reversed;Gybrid;40;3300;0.526
Reversed;Gybrid;40;3400;0.3789
Reversed;Gybrid;40;3500;0.393
Reversed;Gybrid;40;3600;0.4098
Reversed;Gybrid;40;3700;0.4259
Reversed;Gybrid;40;3800;0.4441
Reversed;Gybrid;40;3900;0.4606
Reversed;Gybrid;40;4000;0.4746
Reversed;Gybrid;40;4100;0.4917
Reversed;Gybrid;40;4200;0.5119
Reversed;Gybrid;40;4300;0.5324
Reversed;Gybrid;40;4400;0.5489
Reversed;Gybrid;40;4500;0.5727
Reversed;Gybrid;40;4600;0.5865
Reversed;Gybrid;40;4700;0.6172
Reversed;Gybrid;40;4800;0.9138
Reversed;Gybrid;40;4900;0.6491
Reversed;Gybrid;40;5000;0.6681
Reversed;Gybrid;40;5100;0.6896
Reversed;Gybrid;40;5200;0.6354
Reversed;Gybrid;40;5300;0.5922
Reversed;Gybrid;40;5400;0.6099
Reversed;Gybrid;40;5500;0.8934
Reversed;Gybrid;40;5600;0.6392
Reversed;Gybrid;40;5700;0.6456
Reversed;Gybrid;40;5800;0.6638
Reversed;Gybrid;40;5900;0.6826
Reversed;Gybrid;40;6000;0.6912
Reversed;Gybrid;40;6100;0.704
Reversed;Gybrid;40;6200;0.7214
Reversed;Gybrid;40;6300;0.7338
Reversed;Gybrid;40;6400;0.7522
Reversed;Gybrid;40;6500;0.7615
Reversed;Gybrid;40;6600;0.7803
Reversed;Gybrid;40;6700;0.796
Reversed;Gybrid;40;6800;0.8561
Reversed;Gybrid;40;6900;0.8319
Reversed;Gybrid;40;7000;0.8484
Reversed;Gybrid;40;7100;0.8602
Reversed;Gybrid;40;7200;0.8736
Reversed;Gybrid;40;7300;0.9014
Reversed;Gybrid;40;7400;1.3238
Reversed;Gybrid;40;7500;0.9331
Reversed;Gybrid;40;7600;0.9469
Reversed;Gybrid;40;7700;0.968
Reversed;Gybrid;40;7800;0.9886
Reversed;Gybrid;40;7900;1.0079
Reversed;Gybrid;40;8000;1.0249
Reversed;Gybrid;40;8100;1.0443
Reversed;Gybrid;40;8200;1.0524
Reversed;Gybrid;40;8300;1.0823
Reversed;Gybrid;40;8400;1.0919
Reversed;Gybrid;40;8500;1.1141
Reversed;Gybrid;40;8600;1.1422
Reversed;Gybrid;40;8700;1.1529
Reversed;Gybrid;40;8800;1.1796
Reversed;Gybrid;40;8900;1.1961
Reversed;Gybrid;40;9000;1.215
Reversed;Gybrid;40;9100;1.2332
Reversed;Gybrid;40;9200;1.2517
Reversed;Gybrid;40;9300;1.276
Reversed;Gybrid;40;9400;1.31
Reversed;Gybrid;40;9500;1.3156
Reversed;Gybrid;40;9600;1.3403
Reversed;Gybrid;40;9700;1.3639
Reversed;Gybrid;40;9800;1.3786
Reversed;Gybrid;40;9900;1.4087
Reversed;Gybrid;40;10000;2.2691
Reversed;Gybrid;40;10100;1.4425
Reversed;Gybrid;40;10200;1.4669
Reversed;Gybrid;40;10300;1.4323
Reversed;Gybrid;40;10400;1.3472
Reversed;Gybrid;40;10500;1.2636
Reversed;Gybrid;40;10600;1.2774
Reversed;Gybrid;40;10700;1.2906
Reversed;Gybrid;40;10800;1.3127
Reversed;Gybrid;40;10900;1.3154
Reversed;Gybrid;40;11000;1.3342
Reversed;Gybrid;40;11100;1.7236
Reversed;Gybrid;40;11200;1.3702
Reversed;Gybrid;40;11300;1.3763
Reversed;Gybrid;40;11400;1.3862
Reversed;Gybrid;40;11500;1.4013
Reversed;Gybrid;40;11600;1.4235
Reversed;Gybrid;40;11700;1.4656
Reversed;Gybrid;40;11800;1.4536
Reversed;Gybrid;40;11900;1.4697
Reversed;Gybrid;40;12000;1.4793
Reversed;Gybrid;40;12100;1.5075
Reversed;Gybrid;40;12200;1.5125
Reversed;Gybrid;40;12300;1.527
Reversed;Gybrid;40;12400;1.5462
Reversed;Gybrid;40;12500;1.5604
Reversed;Gybrid;40;12600;1.8278
Reversed;Gybrid;40;12700;1.6028
Reversed;Gybrid;40;12800;1.6039
Reversed;Gybrid;40;12900;2.7818
Reversed;Gybrid;40;13000;1.6474
Reversed;Gybrid;40;13100;1.6646
Reversed;Gybrid;40;13200;1.8253
Reversed;Gybrid;40;13300;1.6907
Reversed;Gybrid;40;13400;1.7108
Reversed;Gybrid;40;13500;1.7342
Reversed;Gybrid;40;13600;1.7472
Reversed;Gybrid;40;13700;1.7676
Reversed;Gybrid;40;13800;1.7894
Reversed;Gybrid;40;13900;1.7975
Reversed;Gybrid;40;14000;1.8117
Reversed;Gybrid;40;14100;1.8279
Reversed;Gybrid;40;14200;1.8431
Reversed;Gybrid;40;14300;1.859
Reversed;Gybrid;40;14400;1.8753
Reversed;Gybrid;40;14500;1.8985
Reversed;Gybrid;40;14600;1.9271
Reversed;Gybrid;40;14700;1.9465
Reversed;Gybrid;40;14800;1.9538
Reversed;Gybrid;40;14900;1.9742
Reversed;Gybrid;40;15000;1.9879
Reversed;Gybrid;40;15100;2.4439
Reversed;Gybrid;40;15200;2.0234
Reversed;Gybrid;40;15300;2.0421
Reversed;Gybrid;40;15400;2.0644
Reversed;Gybrid;40;15500;2.0818
Reversed;Gybrid;40;15600;2.2804
Reversed;Gybrid;40;15700;2.1214
Reversed;Gybrid;40;15800;2.1364
Reversed;Gybrid;40;15900;2.1478
Reversed;Gybrid;40;16000;2.1791
Reversed;Gybrid;40;16100;2.2044
Reversed;Gybrid;40;16200;2.2224
Reversed;Gybrid;40;16300;2.7315
Reversed;Gybrid;40;16400;2.574
Reversed;Gybrid;40;16500;2.2752
Reversed;Gybrid;40;16600;2.3012
Reversed;Gybrid;40;16700;2.3113
Reversed;Gybrid;40;16800;2.3333
Reversed;Gybrid;40;16900;2.3514
Reversed;Gybrid;40;17000;2.3753
Reversed;Gybrid;40;17100;2.4031
Reversed;Gybrid;40;17200;2.4179
Reversed;Gybrid;40;17300;2.4352
Reversed;Gybrid;40;17400;2.4501
Reversed;Gybrid;40;17500;2.9959
Reversed;Gybrid;40;17600;3.0708
Reversed;Gybrid;40;17700;2.5986
Reversed;Gybrid;40;17800;2.5431
Reversed;Gybrid;40;17900;3.1388
Reversed;Gybrid;40;18000;2.581
Reversed;Gybrid;40;18100;2.6146
Reversed;Gybrid;40;18200;2.9792
Reversed;Gybrid;40;18300;3.0986
Reversed;Gybrid;40;18400;3.8188
Reversed;Gybrid;40;18500;2.7064
Reversed;Gybrid;40;18600;2.7089
Reversed;Gybrid;40;18700;2.8195
Reversed;Gybrid;40;18800;2.7584
Reversed;Gybrid;40;18900;2.7704
Reversed;Gybrid;40;19000;2.7923
Reversed;Gybrid;40;19100;2.8181
Reversed;Gybrid;40;19200;2.8455
Reversed;Gybrid;40;19300;2.8651
Reversed;Gybrid;40;19400;2.8914
Reversed;Gybrid;40;19500;2.909
Reversed;Gybrid;40;19600;2.9202
Reversed;Gybrid;40;19700;3.465
Reversed;Gybrid;40;19800;3.3103
Reversed;Gybrid;40;19900;2.9966
Reversed;Gybrid;40;20000;3.1676
Reversed;Gybrid;40;20100;3.0691
Reversed;Gybrid;40;20200;3.0597
Reversed;Gybrid;40;20300;3.0906
Reversed;Gybrid;40;20400;3.5007
Reversed;Gybrid;40;20500;3.3478
Reversed;Gybrid;40;20600;3.1172
Reversed;Gybrid;40;20700;3.021
Reversed;Gybrid;40;20800;2.8529
Reversed;Gybrid;40;20900;2.7902
Reversed;Gybrid;40;21000;2.7053
Reversed;Gybrid;40;21100;2.7167
Reversed;Gybrid;40;21200;3.9056
Reversed;Gybrid;40;21300;2.7393
Reversed;Gybrid;40;21400;2.7662
Reversed;Gybrid;40;21500;2.7608
Reversed;Gybrid;40;21600;2.7916
Reversed;Gybrid;40;21700;2.8191
Reversed;Gybrid;40;21800;2.8281
Reversed;Gybrid;40;21900;2.8369
Reversed;Gybrid;40;22000;3.6572
Reversed;Gybrid;40;22100;2.8639
Reversed;Gybrid;40;22200;2.89
Reversed;Gybrid;40;22300;2.8958
Reversed;Gybrid;40;22400;2.9266
Reversed;Gybrid;40;22500;3.3504
Reversed;Gybrid;40;22600;2.9573
Reversed;Gybrid;40;22700;2.9995
Reversed;Gybrid;40;22800;2.9747
Reversed;Gybrid;40;22900;3.0009
Reversed;Gybrid;40;23000;3.6438
Reversed;Gybrid;40;23100;3.0284
Reversed;Gybrid;40;23200;3.0459
Reversed;Gybrid;40;23300;3.0656
Reversed;Gybrid;40;23400;3.1549
Reversed;Gybrid;40;23500;3.0851
Reversed;Gybrid;40;23600;3.1072
Reversed;Gybrid;40;23700;3.6454
Reversed;Gybrid;40;23800;3.1388
Reversed;Gybrid;40;23900;3.1577
Reversed;Gybrid;40;24000;3.1639
Reversed;Gybrid;40;24100;3.599
Reversed;Gybrid;40;24200;3.2011
Reversed;Gybrid;40;24300;3.2138
Reversed;Gybrid;40;24400;3.3132
Reversed;Gybrid;40;24500;3.2492
Reversed;Gybrid;40;24600;3.254
Reversed;Gybrid;40;24700;3.3059
Reversed;Gybrid;40;24800;4.0398
Reversed;Gybrid;40;24900;3.3139
Reversed;Gybrid;40;25000;3.3332
Reversed;Gybrid;40;25100;3.361
Reversed;Gybrid;40;25200;3.3667
Reversed;Gybrid;40;25300;3.3831
Reversed;Gybrid;40;25400;3.415
Reversed;Gybrid;40;25500;3.4277
Reversed;Gybrid;40;25600;4.0724
Reversed;Gybrid;40;25700;3.4552
Reversed;Gybrid;40;25800;3.4719
Reversed;Gybrid;40;25900;3.4907
Reversed;Gybrid;40;26000;3.5114
Reversed;Gybrid;40;26100;4.322
Reversed;Gybrid;40;26200;3.5529
Reversed;Gybrid;40;26300;3.564
Reversed;Gybrid;40;26400;3.5758
Reversed;Gybrid;40;26500;3.594
Reversed;Gybrid;40;26600;3.6005
Reversed;Gybrid;40;26700;3.6319
Reversed;Gybrid;40;26800;4.0754
Reversed;Gybrid;40;26900;3.6967
Reversed;Gybrid;40;27000;3.8452
Reversed;Gybrid;40;27100;3.7009
Reversed;Gybrid;40;27200;3.812
Reversed;Gybrid;40;27300;3.7414
Reversed;Gybrid;40;27400;3.7696
Reversed;Gybrid;40;27500;3.7776
Reversed;Gybrid;40;27600;4.5319
Reversed;Gybrid;40;27700;3.8241
Reversed;Gybrid;40;27800;4.3347
Reversed;Gybrid;40;27900;3.8404
Reversed;Gybrid;40;28000;4.2478
Reversed;Gybrid;40;28100;3.8851
Reversed;Gybrid;40;28200;3.8992
Reversed;Gybrid;40;28300;3.9173
Reversed;Gybrid;40;28400;3.9331
Reversed;Gybrid;40;28500;3.9486
Reversed;Gybrid;40;28600;3.9575
Reversed;Gybrid;40;28700;3.9884
Reversed;Gybrid;40;28800;4.0137
Reversed;Gybrid;40;28900;4.5953
Reversed;Gybrid;40;29000;4.0474
Reversed;Gybrid;40;29100;4.2623
Reversed;Gybrid;40;29200;4.1662
Reversed;Gybrid;40;29300;4.1005
Reversed;Gybrid;40;29400;4.2954
Reversed;Gybrid;40;29500;4.1508
Reversed;Gybrid;40;29600;4.1601
Reversed;Gybrid;40;29700;4.4154
Reversed;Gybrid;40;29800;4.2031
Reversed;Gybrid;40;29900;4.2101
Reversed;Gybrid;40;30000;4.3992
Reversed;Gybrid;40;30100;4.2585
Reversed;Gybrid;40;30200;4.3626
Reversed;Gybrid;40;30300;4.4636
Reversed;Gybrid;40;30400;4.3184
Reversed;Gybrid;40;30500;4.6452
Reversed;Gybrid;40;30600;4.3467
Reversed;Gybrid;40;30700;4.4054
Reversed;Gybrid;40;30800;4.3894
Reversed;Gybrid;40;30900;5.5723
Reversed;Gybrid;40;31000;4.4247
Reversed;Gybrid;40;31100;4.4438
Reversed;Gybrid;40;31200;4.6814
Reversed;Gybrid;40;31300;4.4939
Reversed;Gybrid;40;31400;4.5117
Reversed;Gybrid;40;31500;4.5509
Reversed;Gybrid;40;31600;4.5464
Reversed;Gybrid;40;31700;5.4024
Reversed;Gybrid;40;31800;4.5699
Reversed;Gybrid;40;31900;4.6197
Reversed;Gybrid;40;32000;4.7467
Reversed;Gybrid;40;32100;4.7725
Reversed;Gybrid;40;32200;4.787
Reversed;Gybrid;40;32300;4.6857
Reversed;Gybrid;40;32400;4.712
Reversed;Gybrid;40;32500;4.71
Reversed;Gybrid;40;32600;4.8525
Reversed;Gybrid;40;32700;4.765
Reversed;Gybrid;40;32800;4.7746
Reversed;Gybrid;40;32900;4.8397
Reversed;Gybrid;40;33000;4.8369
Reversed;Gybrid;40;33100;4.85
Reversed;Gybrid;40;33200;4.9484
Reversed;Gybrid;40;33300;4.9569
Reversed;Gybrid;40;33400;5.7549
Reversed;Gybrid;40;33500;4.9272
Reversed;Gybrid;40;33600;4.951
Reversed;Gybrid;40;33700;4.9849
Reversed;Gybrid;40;33800;5.107
Reversed;Gybrid;40;33900;5.0301
Reversed;Gybrid;40;34000;5.0601
Reversed;Gybrid;40;34100;5.0935
Reversed;Gybrid;40;34200;5.6604
Reversed;Gybrid;40;34300;5.6264
Reversed;Gybrid;40;34400;5.2403
Reversed;Gybrid;40;34500;6.0407
Reversed;Gybrid;40;34600;5.3235
Reversed;Gybrid;40;34700;5.5144
Reversed;Gybrid;40;34800;5.3925
Reversed;Gybrid;40;34900;5.2259
Reversed;Gybrid;40;35000;5.3251
